-38.959409,146.20605
-38.272689,145.06348
-38.959409,142.60254
-36.949892,139.79004
-35.817813,138.73535
-36.102376,136.62598
-32.694866,138.55957
-34.741612,135.4834
-31.877558,132.23145
-31.877558,128.10059
-32.842674,125.2002
-33.431441,123.70605
-33.651208,121.68457
-33.870416,120.36621
-34.813803,118.34473
-34.524661,114.91699
-30.600094,115.7959
-23.079732,113.59863
-20.468189,118.34473
-19.062118,122.12402
-16.467695,123.88184
-14.264383,127.13379
-15.45368,129.59473
-12.854649,130.50659
-12.254128,131.58325
-11.199957,132.15454
-12.340002,136.57104
-14.668626,135.3186
-17.685895,140.32837
-10.876465,142.26196
-14.51978,143.80005
-14.306969,144.54712
-16.024696,145.42603
-18.604601,146.1731
-19.621892,147.46948
-21.453069,149.27124
-23.745126,151.38062
-25.005973,152.54517
-25.76032,153.13843
-26.765231,153.00659
-27.605671,153.09448
-30.107118,153.33618
-34.034453,151.18286
-36.279707,150.15015
-37.230328,149.82056
-37.805444,148.61206
