-100.000000,0.000000
0.000000,0.000000
100.000000,0.000000
100.000000,10.000000
0.000000,10.000000
0.000000,24.000000
100.000000,24.000000
100.000000,34.000000
0.000000,34.000000
0.000000,48.000000
100.000000,48.000000
100.000000,58.000000
0.000000,58.000000
0.000000,72.000000
100.000000,72.000000
100.000000,82.000000
0.000000,82.000000
0.000000,96.000000
100.000000,96.000000
100.000000,106.000000
0.000000,106.000000
0.000000,120.000000
100.000000,120.000000
100.000000,130.000000
0.000000,130.000000
0.000000,144.000000
100.000000,144.000000
100.000000,154.000000
0.000000,154.000000
0.000000,168.000000
100.000000,168.000000
100.000000,178.000000
0.000000,178.000000
0.000000,192.000000
100.000000,192.000000
100.000000,202.000000
0.000000,202.000000
0.000000,216.000000
100.000000,216.000000
100.000000,226.000000
0.000000,226.000000
0.000000,240.000000
100.000000,240.000000
100.000000,250.000000
0.000000,250.000000
0.000000,264.000000
100.000000,264.000000
100.000000,274.000000
0.000000,274.000000
0.000000,288.000000
100.000000,288.000000
100.000000,298.000000
0.000000,298.000000
0.000000,312.000000
100.000000,312.000000
100.000000,322.000000
0.000000,322.000000
0.000000,336.000000
100.000000,336.000000
100.000000,346.000000
0.000000,346.000000
0.000000,360.000000
100.000000,360.000000
100.000000,370.000000
0.000000,370.000000
0.000000,384.000000
100.000000,384.000000
100.000000,394.000000
0.000000,394.000000
0.000000,408.000000
100.000000,408.000000
100.000000,418.000000
0.000000,418.000000
0.000000,432.000000
100.000000,432.000000
100.000000,442.000000
0.000000,442.000000
0.000000,456.000000
100.000000,456.000000
100.000000,466.000000
0.000000,466.000000
0.000000,480.000000
100.000000,480.000000
100.000000,490.000000
0.000000,490.000000
0.000000,504.000000
100.000000,504.000000
100.000000,514.000000
0.000000,514.000000
0.000000,528.000000
100.000000,528.000000
100.000000,538.000000
0.000000,538.000000
0.000000,552.000000
100.000000,552.000000
100.000000,562.000000
0.000000,562.000000
0.000000,576.000000
100.000000,576.000000
100.000000,586.000000
0.000000,586.000000
0.000000,600.000000
100.000000,600.000000
100.000000,610.000000
0.000000,610.000000
0.000000,624.000000
100.000000,624.000000
100.000000,634.000000
0.000000,634.000000
0.000000,648.000000
100.000000,648.000000
100.000000,658.000000
0.000000,658.000000
0.000000,672.000000
100.000000,672.000000
100.000000,682.000000
0.000000,682.000000
0.000000,696.000000
100.000000,696.000000
100.000000,706.000000
0.000000,706.000000
0.000000,720.000000
100.000000,720.000000
100.000000,730.000000
0.000000,730.000000
0.000000,744.000000
100.000000,744.000000
100.000000,754.000000
0.000000,754.000000
0.000000,768.000000
100.000000,768.000000
100.000000,778.000000
0.000000,778.000000
0.000000,792.000000
100.000000,792.000000
100.000000,802.000000
0.000000,802.000000
0.000000,816.000000
100.000000,816.000000
100.000000,826.000000
0.000000,826.000000
0.000000,840.000000
100.000000,840.000000
100.000000,850.000000
0.000000,850.000000
0.000000,864.000000
100.000000,864.000000
100.000000,874.000000
0.000000,874.000000
0.000000,888.000000
100.000000,888.000000
100.000000,898.000000
0.000000,898.000000
0.000000,912.000000
100.000000,912.000000
100.000000,922.000000
0.000000,922.000000
0.000000,936.000000
100.000000,936.000000
100.000000,946.000000
0.000000,946.000000
-100.000000,946.000000
-100.000000,483.000000
-700.000000,483.000000
-700.000000,623.000000
-1000.000000,623.000000
-1000.000000,323.000000
-700.000000,323.000000
-700.000000,463.000000
-100.000000,463.000000
